"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Seated Row (Machine)",,"",0,"normal",90,15,,,
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Seated Row (Machine)",,"",1,"normal",100,15,,,
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Seated Row (Machine)",,"",2,"normal",110,13,,,
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Seated Row (Machine)",,"",3,"normal",110,10,,,
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Single Arm Cable Row",,"",0,"normal",160,12,,,
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Single Arm Cable Row",,"",1,"normal",160,12,,,
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Face Pull",,"",0,"normal",70,16,,,
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Face Pull",,"",1,"normal",80,15,,,
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Face Pull",,"",2,"normal",75,13,,,
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Bicep Curl (Dumbbell)",,"",0,"normal",50,10,,,
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Bicep Curl (Dumbbell)",,"",1,"normal",50,10,,,
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Bicep Curl (Dumbbell)",,"",2,"normal",50,10,,,
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Reverse Crunch",,"",0,"normal",,25,,,
"Back + Bis + Abs (Operation Dirty Thirty)","16 May 2025, 16:13","16 May 2025, 16:54","took it easy today, had a rough morning","Reverse Crunch",,"",1,"normal",,20,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Bench Press (Barbell)",,"5x5",0,"warmup",135,10,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Bench Press (Barbell)",,"5x5",1,"warmup",185,6,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Bench Press (Barbell)",,"5x5",2,"normal",235,5,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Bench Press (Barbell)",,"5x5",3,"normal",235,5,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Bench Press (Barbell)",,"5x5",4,"normal",235,5,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Bench Press (Barbell)",,"5x5",5,"normal",235,5,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Bench Press (Barbell)",,"5x5",6,"normal",235,5,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Bench Press - Close Grip (Barbell)",,"",0,"normal",205,8,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Bench Press - Close Grip (Barbell)",,"",1,"normal",190,8,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Bench Press - Close Grip (Barbell)",,"",2,"normal",190,8,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Bench Press - Close Grip (Barbell)",,"",3,"normal",190,8,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",80,10,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",80,10,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",80,10,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Chest Supported Incline Row (Dumbbell)",,"",3,"normal",80,10,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Overhead Press (Dumbbell)",,"this is diabolical so late in the workout",0,"normal",100,10,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Overhead Press (Dumbbell)",,"this is diabolical so late in the workout",1,"normal",100,10,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Overhead Press (Dumbbell)",,"this is diabolical so late in the workout",2,"normal",100,10,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Triceps Rope Pushdown",,"ouch",0,"normal",45,15,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Triceps Rope Pushdown",,"ouch",1,"normal",45,15,,,
"Heavy Bench: Hypertrophy Phase (Operation Dirty Thirty)","15 May 2025, 13:49","15 May 2025, 14:49","hit a 235 5x5 on bench, then a shit ton more bench after that","Triceps Rope Pushdown",,"ouch",2,"normal",40,15,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Romanian Deadlift (Barbell)",,"lower back rehab",0,"normal",135,12,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Romanian Deadlift (Barbell)",,"lower back rehab",1,"normal",135,15,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Romanian Deadlift (Barbell)",,"lower back rehab",2,"normal",135,12,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",175,11,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",175,7,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",160,7,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",80,15,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",80,12,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",80,13,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Seated Leg Curl (Machine)",,"",0,"normal",100,15,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Seated Leg Curl (Machine)",,"",1,"normal",100,15,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Seated Leg Curl (Machine)",,"",2,"normal",100,12,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Cable Crunch",,"",0,"failure",90,20,,,
"back and legs (rt315b)","14 May 2025, 13:55","14 May 2025, 14:41","","Cable Crunch",,"",1,"failure",90,15,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Push Up",,"",0,"warmup",,15,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Bench Press (Barbell)",,"FIRST SET WAS A FEELER FOR SECOND SET, decided to go for 275 again this week",0,"warmup",185,5,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Bench Press (Barbell)",,"FIRST SET WAS A FEELER FOR SECOND SET, decided to go for 275 again this week",1,"warmup",225,5,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Bench Press (Barbell)",,"FIRST SET WAS A FEELER FOR SECOND SET, decided to go for 275 again this week",2,"normal",255,2,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Bench Press (Barbell)",,"FIRST SET WAS A FEELER FOR SECOND SET, decided to go for 275 again this week",3,"normal",275,2,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Bench Press (Barbell)",,"FIRST SET WAS A FEELER FOR SECOND SET, decided to go for 275 again this week",4,"normal",245,5,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Incline Bench Press (Dumbbell)",,"",0,"normal",160,10,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Incline Bench Press (Dumbbell)",,"",1,"normal",130,12,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Incline Bench Press (Dumbbell)",,"",2,"normal",130,10,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Triceps Rope Pushdown",,"",0,"normal",55,15,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Triceps Rope Pushdown",,"",1,"normal",55,12,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Triceps Rope Pushdown",,"",2,"normal",55,10,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Single Arm Lateral Raise (Cable)",,"",0,"normal",40,12,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Single Arm Lateral Raise (Cable)",,"",1,"normal",40,15,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Cable Crunch",,"",0,"failure",90,20,,,
"push (rt315b)","13 May 2025, 13:30","13 May 2025, 14:27","","Cable Crunch",,"",1,"failure",90,18,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Pull Up",,"",0,"normal",,10,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Lat Pulldown (Cable)",,"",0,"normal",175,11,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Lat Pulldown (Cable)",,"",1,"normal",160,11,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",160,13,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",160,11,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",160,10,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Face Pull",,"",0,"normal",75,15,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Face Pull",,"",1,"normal",75,14,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Face Pull",,"",2,"normal",75,11,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Hammer Curl (Dumbbell)",,"",0,"normal",80,12,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Hammer Curl (Dumbbell)",,"",1,"normal",80,12,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Hammer Curl (Dumbbell)",,"",2,"normal",80,11,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Preacher Curl (Barbell)",,"im cooked",0,"normal",60,9,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Preacher Curl (Barbell)",,"im cooked",1,"normal",60,6,,,
"pull 2 (rt315b)","12 May 2025, 16:22","12 May 2025, 17:21","","Preacher Curl (Barbell)",,"im cooked",2,"normal",50,9,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Incline Bench Press (Barbell)",,"",0,"warmup",135,10,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Incline Bench Press (Barbell)",,"",1,"normal",185,10,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Incline Bench Press (Barbell)",,"",2,"normal",175,10,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Incline Bench Press (Barbell)",,"",3,"normal",175,8,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Overhead Press (Dumbbell)",,"feelin weaker on these today prob because incline went so well lol",0,"normal",120,7,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Overhead Press (Dumbbell)",,"feelin weaker on these today prob because incline went so well lol",1,"normal",100,10,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Overhead Press (Dumbbell)",,"feelin weaker on these today prob because incline went so well lol",2,"normal",100,10,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Triceps Extension (Cable)",,"",0,"normal",40,8,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Triceps Extension (Cable)",,"",1,"normal",30,10,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Triceps Extension (Cable)",,"",2,"normal",30,10,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Incline Chest Fly (Dumbbell)",,"",0,"normal",50,12,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Incline Chest Fly (Dumbbell)",,"",1,"normal",50,12,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Single Arm Lateral Raise (Cable)",,"",0,"normal",40,15,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Single Arm Lateral Raise (Cable)",,"",1,"normal",40,15,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Crunch (Machine)",,"",0,"normal",90,20,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Crunch (Machine)",,"",1,"normal",105,14,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Reverse Crunch",,"",0,"normal",,18,,,
"push3 (rt315b)","11 May 2025, 11:32","11 May 2025, 12:37","Back is stiff from tweaking it on deadlift last pull day, considering stopping to deadlift for a while to focus on gains aside from my bench goal","Reverse Crunch",,"",1,"normal",,20,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","Sumo Deadlift",,"",0,"normal",225,12,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","Sumo Deadlift",,"",1,"normal",315,4,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",175,10,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",175,7,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",160,8,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",80,13,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",80,11,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",80,12,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","bayesian curl",,"",0,"normal",40,12,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","bayesian curl",,"",1,"normal",40,12,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","bayesian curl",,"",2,"normal",40,8,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","Cable Crunch",,"",0,"failure",75,20,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","Cable Crunch",,"",1,"failure",90,20,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","Reverse Crunch",,"",0,"normal",,18,,,
"pull (with deadlift) (rt315b)","8 May 2025, 11:33","8 May 2025, 12:28","","Reverse Crunch",,"",1,"normal",,15,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Push Up",,"",0,"warmup",,15,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Bench Press (Barbell)",,"",0,"warmup",185,5,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Bench Press (Barbell)",,"",1,"warmup",225,5,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Bench Press (Barbell)",,"",2,"normal",255,4,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Bench Press (Barbell)",,"",3,"normal",245,5,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Bench Press (Barbell)",,"",4,"normal",225,7,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Incline Bench Press (Dumbbell)",,"taking it ez",0,"normal",160,8,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Incline Bench Press (Dumbbell)",,"taking it ez",1,"normal",130,12,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Incline Bench Press (Dumbbell)",,"taking it ez",2,"normal",130,11,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Triceps Rope Pushdown",,"",0,"normal",55,17,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Triceps Rope Pushdown",,"",1,"normal",55,15,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Triceps Rope Pushdown",,"",2,"normal",55,15,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Single Arm Lateral Raise (Cable)",,"",0,"normal",40,15,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Single Arm Lateral Raise (Cable)",,"",1,"normal",40,15,,,
"push (rt315b)","7 May 2025, 13:25","7 May 2025, 14:35","","Single Arm Lateral Raise (Cable)",,"",2,"normal",40,15,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Pull Up",,"",0,"normal",,10,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Pull Up",,"",1,"normal",,6,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Pull Up",,"",2,"normal",,5,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Lat Pulldown (Cable)",,"",0,"dropset",155,10,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Lat Pulldown (Cable)",,"",1,"dropset",130,10,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Lat Pulldown (Cable)",,"",2,"dropset",100,7,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",160,10,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Seated Cable Row - V Grip (Cable)",,"",1,"dropset",115,11,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Seated Cable Row - V Grip (Cable)",,"",2,"dropset",85,10,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Face Pull",,"",0,"normal",75,12,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Face Pull",,"",1,"dropset",60,16,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Face Pull",,"",2,"dropset",45,12,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Hammer Curl (Dumbbell)",,"",0,"normal",80,12,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Hammer Curl (Dumbbell)",,"",1,"normal",80,10,,,
"pull 2 (rt315b)","6 May 2025, 13:56","6 May 2025, 14:37","","Hammer Curl (Dumbbell)",,"",2,"normal",60,13,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Incline Bench Press (Barbell)",,"pog",0,"warmup",135,10,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Incline Bench Press (Barbell)",,"pog",1,"normal",185,7,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Incline Bench Press (Barbell)",,"pog",2,"normal",165,10,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Incline Bench Press (Barbell)",,"pog",3,"normal",165,11,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Overhead Press (Dumbbell)",,"",0,"normal",120,11,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Overhead Press (Dumbbell)",,"",1,"normal",120,8,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Overhead Press (Dumbbell)",,"",2,"normal",100,10,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Triceps Extension (Cable)",,"",0,"normal",40,10,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Triceps Extension (Cable)",,"",1,"normal",40,8,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Triceps Extension (Cable)",,"",2,"normal",23,15,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Cable Fly Crossovers",,"",0,"normal",50,18,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Cable Fly Crossovers",,"",1,"normal",60,12,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Cable Fly Crossovers",,"",2,"normal",60,15,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Single Arm Lateral Raise (Cable)",,"",0,"normal",40,15,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Single Arm Lateral Raise (Cable)",,"",1,"normal",40,15,,,
"push3 (rt315b)","5 May 2025, 16:44","5 May 2025, 18:01","big body","Single Arm Lateral Raise (Cable)",,"",2,"normal",40,12,,,
"push 2 (rt315b)","3 May 2025, 08:30","3 May 2025, 09:08","graduating today so quick workout before all the chaos","Push Up",,"",0,"warmup",,15,,,
"push 2 (rt315b)","3 May 2025, 08:30","3 May 2025, 09:08","graduating today so quick workout before all the chaos","Bench Press (Barbell)",,"bumped it down to 205 bc i havent eaten and i just woke up lol",0,"normal",215,9,,,
"push 2 (rt315b)","3 May 2025, 08:30","3 May 2025, 09:08","graduating today so quick workout before all the chaos","Bench Press (Barbell)",,"bumped it down to 205 bc i havent eaten and i just woke up lol",1,"normal",215,8,,,
"push 2 (rt315b)","3 May 2025, 08:30","3 May 2025, 09:08","graduating today so quick workout before all the chaos","Bench Press (Barbell)",,"bumped it down to 205 bc i havent eaten and i just woke up lol",2,"normal",205,8,,,
"push 2 (rt315b)","3 May 2025, 08:30","3 May 2025, 09:08","graduating today so quick workout before all the chaos","Triceps Dip",,"",0,"normal",,18,,,
"push 2 (rt315b)","3 May 2025, 08:30","3 May 2025, 09:08","graduating today so quick workout before all the chaos","Triceps Dip",,"",1,"normal",,12,,,
"push 2 (rt315b)","3 May 2025, 08:30","3 May 2025, 09:08","graduating today so quick workout before all the chaos","Lateral Raise (Dumbbell)",,"standing",0,"normal",60,15,,,
"push 2 (rt315b)","3 May 2025, 08:30","3 May 2025, 09:08","graduating today so quick workout before all the chaos","Lateral Raise (Dumbbell)",,"standing",1,"normal",70,12,,,
